days
pon	uto	sre	cet	pet

hours
1	2	3	4	5	6	7

people
82_uto_2
82_sre_2
82_cet_2
82_pet_2
83_pon_2
83_uto_2
83_sre_2
83_cet_2
83_pet_2
51_pon_5
51_uto_5
51_sre_5
51_cet_5
51_pet_5
52_pon_5
52_uto_5
52_sre_5
52_cet_5
52_pet_5
53_pon_5
53_uto_5
53_sre_5
53_cet_5
53_pet_5
54_pon_5
54_uto_5
54_sre_5
54_cet_5
54_pet_6
61_pon_6
61_uto_6
61_sre_6
61_cet_6
61_pet_6
62_pon_6
62_uto_6
62_sre_6
62_cet_6
62_pet_6
63_pon_6
63_uto_6
63_sre_6
63_cet_6
63_pet_6
71_pon_6
71_uto_6
71_sre_6
71_cet_6
71_pet_6
72_pon_6
72_uto_6
72_sre_6
72_cet_6
72_pet_6
73_pon_6
73_uto_6
73_sre_6
73_cet_6
73_pet_6
81_pon_6
81_uto_6
81_sre_6
81_cet_6
81_pet_6
82_pon_6
82_uto_6
82_sre_6
82_cet_6
82_pet_6
83_pon_6
83_uto_6
83_sre_6
83_cet_6
83_pet_6
// petacima fali najvise jedan prvi cas
51_pon_1 51_uto_1
51_pon_1 51_sre_1
51_pon_1 51_cet_1
51_pon_1 51_pet_1
51_uto_1 51_sre_1
51_uto_1 51_cet_1
51_uto_1 51_pet_1
51_sre_1 51_cet_1
51_sre_1 51_pet_1
51_cet_1 51_pet_1
52_pon_1 52_uto_1
52_pon_1 52_sre_1
52_pon_1 52_cet_1
52_pon_1 52_pet_1
52_uto_1 52_sre_1
52_uto_1 52_cet_1
52_uto_1 52_pet_1
52_sre_1 52_cet_1
52_sre_1 52_pet_1
52_cet_1 52_pet_1
53_pon_1 53_uto_1
53_pon_1 53_sre_1
53_pon_1 53_cet_1
53_pon_1 53_pet_1
53_uto_1 53_sre_1
53_uto_1 53_cet_1
53_uto_1 53_pet_1
53_sre_1 53_cet_1
53_sre_1 53_pet_1
53_cet_1 53_pet_1
54_pon_1 54_uto_1
54_pon_1 54_sre_1
54_pon_1 54_cet_1
54_pon_1 54_pet_1
54_uto_1 54_sre_1
54_uto_1 54_cet_1
54_uto_1 54_pet_1
54_sre_1 54_cet_1
54_sre_1 54_pet_1
54_cet_1 54_pet_1
// ako nemaju prvi, imaju bar 5 casova
51_pon_1 51_pon_6
51_uto_1 51_uto_6
51_sre_1 51_sre_6
51_cet_1 51_cet_6
51_pet_1 51_pet_6
52_pon_1 52_pon_6
52_uto_1 52_uto_6
52_sre_1 52_sre_6
52_cet_1 52_cet_6
52_pet_1 52_pet_6
53_pon_1 53_pon_6
53_uto_1 53_uto_6
53_sre_1 53_sre_6
53_cet_1 53_cet_6
53_pet_1 53_pet_6
54_pon_1 54_pon_6
54_uto_1 54_uto_6
54_sre_1 54_sre_6
54_cet_1 54_cet_6
54_pet_1 54_pet_6
